2021-11-11 17:19:40.416,write _RTCM (1011)
2021-11-11 17:19:41.385,write _MAP (93490)
2021-11-11 17:19:41.385,write _SPaT (6106)
2021-11-11 17:19:41.386,write _SPaT (6106)
2021-11-11 17:19:41.402,write _RTCM (971)
2021-11-11 17:19:41.438,write _SPaT (6104)
2021-11-11 17:19:41.605,write _TIM (2064)
2021-11-11 17:19:41.628,write _SPaT (6104)
2021-11-11 17:19:41.773,write _SPaT (6104)
2021-11-11 17:19:42.299,write _MAP (93490)
2021-11-11 17:19:42.299,write _SPaT (6104)
2021-11-11 17:19:42.300,write _SPaT (6104)
2021-11-11 17:19:42.306,write _RTCM (1011)
2021-11-11 17:19:42.383,write _SPaT (6110)
2021-11-11 17:19:42.620,write _TIM (2064)
2021-11-11 17:19:42.640,write _SPaT (6110)
2021-11-11 17:19:42.770,write _SPaT (6110)
2021-11-11 17:19:43.039,write _MAP (93490)
2021-11-11 17:19:43.077,write _SPaT (6110)
2021-11-11 17:19:43.166,write _SPaT (6110)
2021-11-11 17:19:43.248,write _RTCM (1181)
2021-11-11 17:19:43.596,write _TIM (2064)
2021-11-11 17:19:43.737,write _SPaT (6110)
2021-11-11 17:19:43.758,write _SPaT (6110)
2021-11-11 17:19:43.872,write _SPaT (6110)
2021-11-11 17:19:44.091,write _MAP (93490)
2021-11-11 17:19:44.148,write _SPaT (6110)
2021-11-11 17:19:44.177,write _SPaT (6110)
2021-11-11 17:19:44.237,write _RTCM (1181)
2021-11-11 17:19:44.547,write _SPaT (6110)
2021-11-11 17:19:44.634,write _SPaT (6110)
2021-11-11 17:19:44.755,write _TIM (2064)
2021-11-11 17:19:44.788,write _SPaT (6110)
2021-11-11 17:19:45.166,write _MAP (93490)
2021-11-11 17:19:45.167,write _SPaT (6110)
2021-11-11 17:19:45.199,write _SPaT (6110)
2021-11-11 17:19:45.224,write _RTCM (971)
2021-11-11 17:19:45.423,write _SPaT (6110)
2021-11-11 17:19:45.543,write _TIM (2064)
2021-11-11 17:19:45.646,write _SPaT (6110)
2021-11-11 17:19:45.951,write _SPaT (6110)
2021-11-11 17:19:46.062,write _SPaT (6110)
2021-11-11 17:19:46.118,write _MAP (93490)
2021-11-11 17:19:46.415,write _RTCM (971)
2021-11-11 17:19:46.460,write _SPaT (6110)
2021-11-11 17:19:46.485,write _SPaT (6110)
2021-11-11 17:19:46.524,write _TIM (2064)
2021-11-11 17:19:46.603,write _SPaT (6110)
2021-11-11 17:19:46.795,write _SPaT (6110)
2021-11-11 17:19:47.109,write _MAP (93490)
2021-11-11 17:19:47.135,write _SPaT (6110)
2021-11-11 17:19:47.309,write _RTCM (991)
2021-11-11 17:19:47.325,write _SPaT (6110)
2021-11-11 17:19:47.465,write _SPaT (6110)
2021-11-11 17:19:47.595,write _TIM (2064)
2021-11-11 17:19:47.675,write _SPaT (6110)
2021-11-11 17:19:47.817,write _SPaT (6110)
2021-11-11 17:19:48.037,write _MAP (93490)
2021-11-11 17:19:48.103,write _SPaT (6110)
2021-11-11 17:19:48.243,write _RTCM (971)
2021-11-11 17:19:48.250,write _SPaT (6110)
2021-11-11 17:19:48.680,write _TIM (2064)
2021-11-11 17:19:48.680,write _SPaT (6110)
2021-11-11 17:19:48.702,write _SPaT (6110)
2021-11-11 17:19:48.810,write _SPaT (6110)
2021-11-11 17:19:49.019,write _MAP (29930)
2021-11-11 17:19:49.167,write _SPaT (1894)
2021-11-11 17:19:49.228,write _RTCM (1031)
2021-11-11 17:19:49.581,write _SPaT (1894)
2021-11-11 17:19:49.675,write _SPaT (1894)
2021-11-11 17:19:49.788,write _SPaT (1894)
2021-11-11 17:19:49.968,write _SPaT (1894)
2021-11-11 17:19:50.275,write _MAP (29930)
2021-11-11 17:19:50.276,write _SPaT (1894)
2021-11-11 17:19:50.276,write _RTCM (971)
2021-11-11 17:19:50.412,write _SPaT (1894)
2021-11-11 17:19:50.640,write _SPaT (1894)
2021-11-11 17:19:50.777,write _SPaT (1894)
2021-11-11 17:19:50.971,write _SPaT (1894)
2021-11-11 17:19:51.234,write _MAP (29930)
2021-11-11 17:19:51.235,write _SPaT (1894)
2021-11-11 17:19:51.242,write _RTCM (971)
2021-11-11 17:19:51.394,write _SPaT (1894)
2021-11-11 17:19:51.622,write _SPaT (1894)
2021-11-11 17:19:51.817,write _SPaT (1894)
2021-11-11 17:19:51.971,write _SPaT (1894)
2021-11-11 17:19:52.026,write _MAP (29930)
2021-11-11 17:19:52.192,write _SPaT (1894)
2021-11-11 17:19:52.245,write _RTCM (971)
2021-11-11 17:19:52.387,write _SPaT (1894)
2021-11-11 17:19:52.621,write _SPaT (1894)
2021-11-11 17:19:52.782,write _SPaT (1894)
2021-11-11 17:19:53.019,write _SPaT (1894)
2021-11-11 17:19:53.026,write _MAP (29930)
2021-11-11 17:19:53.203,write _RTCM (253)
2021-11-11 17:19:53.217,write _SPaT (1894)
2021-11-11 17:19:53.417,write _SPaT (1894)
2021-11-11 17:19:53.637,write _SPaT (1894)
2021-11-11 17:19:53.804,write _SPaT (1894)
2021-11-11 17:19:54.016,write _SPaT (1894)
2021-11-11 17:19:54.116,write _MAP (29930)
2021-11-11 17:19:54.223,write _RTCM (1161)
2021-11-11 17:19:54.236,write _SPaT (1894)
2021-11-11 17:19:54.415,write _SPaT (1894)
2021-11-11 17:19:54.659,write _SPaT (1894)
2021-11-11 17:19:54.817,write _SPaT (1894)
2021-11-11 17:19:55.055,write _SPaT (1894)
2021-11-11 17:19:55.394,write _MAP (29930)
2021-11-11 17:19:55.431,write _RTCM (971)
2021-11-11 17:19:55.573,write _SPaT (1894)
2021-11-11 17:19:55.672,write _SPaT (1893)
2021-11-11 17:19:55.767,write _SPaT (1893)
2021-11-11 17:19:55.829,write _SPaT (1893)
2021-11-11 17:19:56.043,write _MAP (29930)
2021-11-11 17:19:56.064,write _SPaT (1893)
2021-11-11 17:19:56.220,write _RTCM (971)
2021-11-11 17:19:56.255,write _SPaT (1893)
2021-11-11 17:19:56.499,write _SPaT (1891)
2021-11-11 17:19:56.629,write _SPaT (1891)
2021-11-11 17:19:56.837,write _SPaT (1891)
2021-11-11 17:19:57.078,write _MAP (29930)
2021-11-11 17:19:57.093,write _SPaT (1891)
2021-11-11 17:19:57.282,write _RTCM (971)
2021-11-11 17:19:57.282,write _SPaT (1891)
2021-11-11 17:19:57.480,write _SPaT (1891)
2021-11-11 17:19:57.670,write _SPaT (1891)
2021-11-11 17:19:57.848,write _SPaT (1891)
2021-11-11 17:19:57.964,write _SPaT (1888)
2021-11-11 17:19:58.273,write _MAP (29930)
2021-11-11 17:19:58.395,write _RTCM (971)
2021-11-11 17:19:58.403,write _SPaT (1889)
2021-11-11 17:19:58.494,write _SPaT (1889)
2021-11-11 17:19:58.651,write _SPaT (1889)
2021-11-11 17:19:58.815,write _SPaT (1889)
2021-11-11 17:19:58.981,write _SPaT (1890)
2021-11-11 17:19:59.243,write _MAP (29930)
2021-11-11 17:19:59.243,write _SPaT (1890)
2021-11-11 17:19:59.259,write _RTCM (1031)
2021-11-11 17:19:59.430,write _SPaT (1890)
2021-11-11 17:19:59.603,write _SPaT (1890)
2021-11-11 17:19:59.893,write _SPaT (1890)
2021-11-11 17:19:59.991,write _SPaT (1890)
2021-11-11 17:20:00.194,write _MAP (29930)
2021-11-11 17:20:00.256,write _RTCM (971)
2021-11-11 17:20:00.256,write _SPaT (1890)
2021-11-11 17:20:00.437,write _SPaT (1890)
2021-11-11 17:20:00.619,write _SPaT (1890)
2021-11-11 17:20:00.798,write _SPaT (1890)
2021-11-11 17:20:00.995,write _SPaT (1890)
2021-11-11 17:20:01.163,write _MAP (29930)
2021-11-11 17:20:01.249,write _RTCM (971)
2021-11-11 17:20:01.412,write _SPaT (1890)
2021-11-11 17:20:01.476,write _SPaT (1890)
2021-11-11 17:20:01.722,write _SPaT (1890)
2021-11-11 17:20:01.802,write _SPaT (1890)
2021-11-11 17:20:02.025,write _MAP (29930)
2021-11-11 17:20:02.113,write _SPaT (1890)
2021-11-11 17:20:02.231,write _RTCM (971)
2021-11-11 17:20:02.231,write _SPaT (1890)
2021-11-11 17:20:02.464,write _SPaT (1890)
2021-11-11 17:20:02.650,write _SPaT (1890)
2021-11-11 17:20:02.832,write _SPaT (1890)
2021-11-11 17:20:03.020,write _MAP (29930)
2021-11-11 17:20:03.054,write _SPaT (1890)
2021-11-11 17:20:03.396,write _RTCM (253)
2021-11-11 17:20:03.396,write _SPaT (1890)
2021-11-11 17:20:03.526,write _SPaT (1890)
2021-11-11 17:20:03.800,write _SPaT (1890)
2021-11-11 17:20:03.855,write _SPaT (1890)
2021-11-11 17:20:04.033,write _MAP (29930)
2021-11-11 17:20:04.106,write _SPaT (1890)
2021-11-11 17:20:04.244,write _RTCM (1161)
2021-11-11 17:20:04.322,write _SPaT (1890)
2021-11-11 17:20:04.480,write _SPaT (1889)
2021-11-11 17:20:04.711,write _SPaT (1889)
2021-11-11 17:20:04.851,write _SPaT (1889)
2021-11-11 17:20:05.023,write _MAP (29930)
2021-11-11 17:20:05.064,write _SPaT (1889)
2021-11-11 17:20:05.312,write _RTCM (971)
2021-11-11 17:20:05.313,write _SPaT (1889)
2021-11-11 17:20:05.461,write _SPaT (1877)
2021-11-11 17:20:05.734,write _SPaT (1877)
2021-11-11 17:20:05.850,write _SPaT (1877)
2021-11-11 17:20:06.021,write _MAP (29930)
2021-11-11 17:20:06.059,write _SPaT (1877)
2021-11-11 17:20:06.221,write _RTCM (971)
2021-11-11 17:20:06.264,write _SPaT (1877)
2021-11-11 17:20:06.624,write _SPaT (1903)
2021-11-11 17:20:06.730,write _SPaT (1903)
2021-11-11 17:20:06.861,write _SPaT (1903)
2021-11-11 17:20:07.235,write _MAP (29930)
2021-11-11 17:20:07.235,write _SPaT (1903)
2021-11-11 17:20:07.256,write _RTCM (971)
2021-11-11 17:20:07.293,write _SPaT (1903)
2021-11-11 17:20:07.611,write _SPaT (1903)
2021-11-11 17:20:07.822,write _SPaT (1903)
2021-11-11 17:20:07.900,write _SPaT (1903)
2021-11-11 17:20:08.193,write _MAP (29930)
2021-11-11 17:20:08.194,write _SPaT (1904)
2021-11-11 17:20:08.217,write _RTCM (971)
2021-11-11 17:20:08.332,write _SPaT (1904)
2021-11-11 17:20:08.523,write _SPaT (1904)
2021-11-11 17:20:08.714,write _SPaT (1904)
2021-11-11 17:20:09.004,write _SPaT (1904)
2021-11-11 17:20:09.051,write _MAP (29930)
2021-11-11 17:20:09.114,write _SPaT (1904)
2021-11-11 17:20:09.331,write _SPaT (1904)
2021-11-11 17:20:09.472,write _RTCM (1031)
2021-11-11 17:20:09.567,write _SPaT (1904)
2021-11-11 17:20:09.776,write _SPaT (1904)
2021-11-11 17:20:09.915,write _SPaT (1904)
2021-11-11 17:20:10.113,write _MAP (29930)
2021-11-11 17:20:10.136,write _SPaT (1904)
2021-11-11 17:20:10.215,write _RTCM (971)
2021-11-11 17:20:10.393,write _SPaT (1904)
2021-11-11 17:20:10.584,write _TIM (1289)
2021-11-11 17:20:10.654,write _SPaT (1904)
2021-11-11 17:20:10.727,write _SPaT (1904)
2021-11-11 17:20:10.927,write _SPaT (1904)
2021-11-11 17:20:11.074,write _MAP (29930)
2021-11-11 17:20:11.149,write _SPaT (1904)
2021-11-11 17:20:11.214,write _RTCM (971)
2021-11-11 17:20:11.349,write _SPaT (1904)
2021-11-11 17:20:11.571,write _SPaT (1904)
2021-11-11 17:20:11.722,write _SPaT (1904)
2021-11-11 17:20:11.935,write _SPaT (1904)
2021-11-11 17:20:12.033,write _MAP (29930)
2021-11-11 17:20:12.185,write _SPaT (1904)
2021-11-11 17:20:12.229,write _RTCM (971)
2021-11-11 17:20:12.384,write _SPaT (1904)
2021-11-11 17:20:12.845,write _SPaT (1904)
2021-11-11 17:20:12.857,write _SPaT (1904)
2021-11-11 17:20:12.961,write _SPaT (1904)
2021-11-11 17:20:13.033,write _MAP (29930)
2021-11-11 17:20:13.181,write _SPaT (1904)
2021-11-11 17:20:13.224,write _RTCM (253)
2021-11-11 17:20:13.475,write _SPaT (1904)
2021-11-11 17:20:13.642,write _SPaT (1904)
2021-11-11 17:20:13.770,write _SPaT (1904)
2021-11-11 17:20:13.969,write _SPaT (1904)
2021-11-11 17:20:14.274,write _MAP (29930)
2021-11-11 17:20:14.275,write _SPaT (1904)
2021-11-11 17:20:14.275,write _RTCM (1161)
2021-11-11 17:20:14.617,write _SPaT (1904)
2021-11-11 17:20:14.694,write _SPaT (1904)
2021-11-11 17:20:14.782,write _SPaT (1904)
2021-11-11 17:20:14.980,write _SPaT (1904)
2021-11-11 17:20:15.234,write _MAP (29930)
2021-11-11 17:20:15.258,write _SPaT (1904)
2021-11-11 17:20:15.341,write _RTCM (971)
2021-11-11 17:20:15.409,write _SPaT (1904)
2021-11-11 17:20:15.617,write _SPaT (1904)
2021-11-11 17:20:15.789,write _SPaT (1904)
2021-11-11 17:20:15.987,write _SPaT (1904)
2021-11-11 17:20:16.066,write _MAP (29930)
2021-11-11 17:20:16.184,write _SPaT (1904)
2021-11-11 17:20:16.408,write _SPaT (1904)
2021-11-11 17:20:16.566,write _RTCM (971)
2021-11-11 17:20:16.662,write _SPaT (1904)
2021-11-11 17:20:16.810,write _SPaT (1904)
2021-11-11 17:20:16.990,write _SPaT (1904)
2021-11-11 17:20:17.098,write _MAP (29930)
2021-11-11 17:20:17.221,write _SPaT (1904)
2021-11-11 17:20:17.341,write _RTCM (971)
2021-11-11 17:20:17.416,write _SPaT (1904)
2021-11-11 17:20:17.664,write _SPaT (1904)
2021-11-11 17:20:17.818,write _SPaT (1904)
2021-11-11 17:20:18.016,write _SPaT (1904)
2021-11-11 17:20:18.035,write _MAP (29930)
2021-11-11 17:20:18.240,write _SPaT (1904)
2021-11-11 17:20:18.318,write _RTCM (991)
2021-11-11 17:20:18.490,write _SPaT (1904)
2021-11-11 17:20:18.679,write _SPaT (1904)
2021-11-11 17:20:18.836,write _SPaT (1904)
