2021-11-11 17:19:05.894,write C2M_REQ_DEVICE_INIT
2021-11-11 17:19:05.913,read C2M_ACK_DEVICE_INIT
2021-11-11 17:19:05.964,read unknown_message
2021-11-11 17:19:36.419,write C2M_REQ_DEVICE_INIT
2021-11-11 17:19:36.426,read C2M_ACK_DEVICE_INIT
2021-11-11 17:19:36.925,read unknown_message
2021-11-11 19:07:45.696,write C2M_REQ_DEVICE_INIT
2021-11-11 19:07:45.708,read C2M_ACK_DEVICE_INIT
2021-11-11 19:07:45.783,read unknown_message
2021-11-11 19:12:32.037,write C2M_REQ_DEVICE_INIT
2021-11-11 19:12:32.050,read C2M_ACK_DEVICE_INIT
2021-11-11 19:12:32.329,read unknown_message
2021-11-11 20:59:39.673,write C2M_REQ_DEVICE_INIT
2021-11-11 20:59:39.687,read C2M_ACK_DEVICE_INIT
2021-11-11 20:59:40.736,read unknown_message
2021-11-11 21:03:24.125,write C2M_REQ_DEVICE_INIT
2021-11-11 21:03:24.135,read C2M_ACK_DEVICE_INIT
2021-11-11 21:03:24.876,read unknown_message
2021-11-11 21:13:13.239,write C2M_REQ_DEVICE_INIT
2021-11-11 21:13:13.246,read C2M_ACK_DEVICE_INIT
2021-11-11 21:13:14.016,read unknown_message
2021-11-11 21:13:23.011,write C2M_REQ_DEVICE_INIT
2021-11-11 21:13:23.026,read C2M_ACK_DEVICE_INIT
2021-11-11 21:13:23.536,read unknown_message
