2021-11-01 19:01:04.591,write C2M_REQ_DEVICE_INIT
2021-11-01 19:01:04.617,read C2M_ACK_DEVICE_INIT
2021-11-01 19:01:05.370,read unknown_message
2021-11-01 19:01:30.286,write C2M_REQ_DEVICE_INIT
2021-11-01 19:01:30.298,read C2M_ACK_DEVICE_INIT
2021-11-01 19:01:30.415,read unknown_message
2021-11-01 19:02:12.122,write C2M_REQ_DEVICE_INIT
2021-11-01 19:02:12.139,read C2M_ACK_DEVICE_INIT
2021-11-01 19:02:12.140,read unknown_message
2021-11-01 19:06:09.782,write C2M_REQ_DEVICE_INIT
2021-11-01 19:06:09.800,read C2M_ACK_DEVICE_INIT
2021-11-01 19:06:10.007,read unknown_message
2021-11-01 21:33:15.944,write C2M_REQ_DEVICE_INIT
2021-11-01 21:33:15.951,read C2M_ACK_DEVICE_INIT
2021-11-01 21:33:16.002,read unknown_message
