2021-11-09 19:17:57.920,read _RTCM
2021-11-09 19:17:58.901,read _RTCM
2021-11-09 19:17:59.806,read _RTCM
2021-11-09 19:18:00.809,read _RTCM
2021-11-09 19:18:01.801,read _RTCM
2021-11-09 19:18:02.799,read _RTCM
2021-11-09 19:18:03.802,read _RTCM
2021-11-09 19:18:04.805,read _RTCM
2021-11-09 19:18:05.806,read _RTCM
2021-11-09 19:18:06.837,read _RTCM
2021-11-09 19:18:07.797,read _RTCM
2021-11-09 19:18:08.809,read _RTCM
2021-11-09 19:18:09.812,read _RTCM
2021-11-09 19:18:10.825,read _RTCM
2021-11-09 19:18:11.901,read _RTCM
2021-11-09 19:18:14.239,read _RTCM
2021-11-09 19:18:15.154,read _RTCM
2021-11-09 19:18:15.155,read _RTCM
2021-11-09 19:18:15.795,read _RTCM
2021-11-09 19:18:16.792,read _RTCM
2021-11-09 19:18:17.809,read _RTCM
2021-11-09 19:18:18.804,read _RTCM
2021-11-09 19:18:19.794,read _RTCM
2021-11-09 19:18:20.788,read _RTCM
2021-11-09 19:18:21.805,read _RTCM
2021-11-09 19:18:22.797,read _RTCM
2021-11-09 19:18:23.806,read _RTCM
2021-11-09 19:18:24.782,read _RTCM
2021-11-09 19:18:25.804,read _RTCM
2021-11-09 19:18:26.909,read _RTCM
2021-11-09 19:18:27.788,read _RTCM
2021-11-09 19:18:28.806,read _RTCM
2021-11-09 19:18:29.791,read _RTCM
2021-11-09 19:18:30.789,read _RTCM
2021-11-09 19:18:31.793,read _RTCM
2021-11-09 19:18:32.808,read _RTCM
2021-11-09 19:18:33.791,read _RTCM
2021-11-09 19:18:34.785,read _RTCM
2021-11-09 19:18:35.796,read _RTCM
2021-11-09 19:18:36.928,read _RTCM
2021-11-09 19:18:37.859,read _RTCM
2021-11-09 19:18:38.078,read _MAP(ITST ID:3185)
2021-11-09 19:18:38.169,read _SPaT(ITST ID:3185 Sangam MBC) 70
2021-11-09 19:18:38.318,read _SPaT(ITST ID:3185 Sangam MBC) 70
2021-11-09 19:18:38.508,read _SPaT(ITST ID:3185 Sangam MBC) 70
2021-11-09 19:18:38.681,read _TIM(FID:01 FF )
2021-11-09 19:18:38.707,read _SPaT(ITST ID:3185 Sangam MBC) 70
2021-11-09 19:18:38.791,read _RTCM
2021-11-09 19:18:39.797,read _RTCM
2021-11-09 19:18:40.780,read _RTCM
2021-11-09 19:18:41.776,read _RTCM
2021-11-09 19:18:42.976,read _RTCM
2021-11-09 19:18:43.792,read _RTCM
2021-11-09 19:18:44.785,read _RTCM
2021-11-09 19:18:45.784,read _RTCM
2021-11-09 19:18:46.786,read _RTCM
2021-11-09 19:18:47.840,read _RTCM
2021-11-09 19:18:48.782,read _RTCM
2021-11-09 19:18:49.779,read _RTCM
2021-11-09 19:18:50.785,read _RTCM
2021-11-09 19:18:51.780,read _RTCM
2021-11-09 19:18:52.794,read _RTCM
2021-11-09 19:18:53.774,read _RTCM
2021-11-09 19:18:54.793,read _RTCM
2021-11-09 19:18:55.776,read _RTCM
2021-11-09 19:18:56.790,read _RTCM
2021-11-09 19:18:57.782,read _RTCM
2021-11-09 19:18:58.765,read _RTCM
2021-11-09 19:18:59.764,read _RTCM
2021-11-09 19:19:00.766,read _RTCM
2021-11-09 19:19:01.770,read _RTCM
2021-11-09 19:19:02.779,read _RTCM
2021-11-09 19:19:03.772,read _RTCM
2021-11-09 19:19:04.763,read _RTCM
2021-11-09 19:19:05.776,read _RTCM
2021-11-09 19:19:06.778,read _RTCM
2021-11-09 19:19:07.758,read _RTCM
2021-11-09 19:19:08.772,read _RTCM
2021-11-09 19:19:09.767,read _RTCM
2021-11-09 19:19:10.766,read _RTCM
2021-11-09 19:19:11.767,read _RTCM
2021-11-09 19:19:12.763,read _RTCM
2021-11-09 19:19:13.756,read _RTCM
2021-11-09 19:19:14.782,read _RTCM
2021-11-09 19:19:15.779,read _RTCM
2021-11-09 19:19:16.808,read _RTCM
2021-11-09 19:19:17.781,read _RTCM
2021-11-09 19:19:18.773,read _RTCM
2021-11-09 19:19:19.769,read _RTCM
2021-11-09 19:19:20.795,read _RTCM
2021-11-09 19:19:21.759,read _RTCM
2021-11-09 19:19:22.778,read _RTCM
2021-11-09 19:19:23.773,read _RTCM
2021-11-09 19:19:24.780,read _RTCM
2021-11-09 19:19:25.768,read _RTCM
