2021-10-15 21:36:02.379,write C2M_REQ_DEVICE_INIT
2021-10-15 21:36:02.396,read C2M_ACK_DEVICE_INIT
2021-10-15 21:36:02.900,read unknown_message
2021-10-15 21:36:15.448,write C2M_REQ_DEVICE_INIT
2021-10-15 21:36:15.464,read C2M_ACK_DEVICE_INIT
2021-10-15 21:36:16.068,read unknown_message
2021-10-15 21:44:57.524,write C2M_REQ_DEVICE_INIT
2021-10-15 21:44:57.539,read C2M_ACK_DEVICE_INIT
2021-10-15 21:44:57.919,read unknown_message
2021-10-15 22:01:45.356,write C2M_REQ_DEVICE_INIT
2021-10-15 22:01:45.367,read C2M_ACK_DEVICE_INIT
2021-10-15 22:01:45.885,read unknown_message
2021-10-15 22:01:54.583,write C2M_REQ_DEVICE_INIT
2021-10-15 22:01:54.597,read C2M_ACK_DEVICE_INIT
2021-10-15 22:01:55.421,read unknown_message
2021-10-15 22:17:19.656,write C2M_REQ_DEVICE_INIT
2021-10-15 22:17:19.664,read C2M_ACK_DEVICE_INIT
2021-10-15 22:17:19.939,read unknown_message
2021-10-15 22:29:19.013,write C2M_REQ_DEVICE_INIT
2021-10-15 22:29:19.021,read C2M_ACK_DEVICE_INIT
2021-10-15 22:29:19.398,read unknown_message
2021-10-15 22:29:36.427,write C2M_REQ_DEVICE_INIT
2021-10-15 22:29:36.440,read C2M_ACK_DEVICE_INIT
2021-10-15 22:29:37.240,read unknown_message
2021-10-15 22:29:46.118,write C2M_REQ_DEVICE_INIT
2021-10-15 22:29:46.131,read C2M_ACK_DEVICE_INIT
2021-10-15 22:29:46.832,read unknown_message
2021-10-15 22:43:25.637,write C2M_REQ_DEVICE_INIT
2021-10-15 22:43:25.648,read C2M_ACK_DEVICE_INIT
2021-10-15 22:43:26.000,read unknown_message
2021-10-15 22:55:48.435,write C2M_REQ_DEVICE_INIT
2021-10-15 22:55:48.454,read C2M_ACK_DEVICE_INIT
2021-10-15 22:55:48.791,read unknown_message
2021-10-15 22:58:49.338,write C2M_REQ_DEVICE_INIT
2021-10-15 22:58:49.350,read C2M_ACK_DEVICE_INIT
2021-10-15 22:58:50.446,read unknown_message
2021-10-15 23:03:36.374,write C2M_REQ_DEVICE_INIT
2021-10-15 23:03:36.388,read C2M_ACK_DEVICE_INIT
2021-10-15 23:03:36.928,read unknown_message
2021-10-15 23:06:09.038,write C2M_REQ_DEVICE_INIT
2021-10-15 23:06:09.050,read C2M_ACK_DEVICE_INIT
2021-10-15 23:06:09.517,read unknown_message
2021-10-15 23:07:04.809,write C2M_REQ_DEVICE_INIT
2021-10-15 23:07:04.822,read C2M_ACK_DEVICE_INIT
2021-10-15 23:07:05.500,read unknown_message
